score,title,date,year,cites,venue,sections,n_queries_hit,topics,url,authors,abstract
6.0,An agent-Based service architecture for smart greenhouses: Telemetry analytics and decision support with RAG-grounded LLM agents,2026-02-20,2026,3,Smart Agricultural Technology,S4_revision;S6_evidence,3,retriev;evaluation,https://doi.org/10.1016/j.atech.2026.101872,Sofía Pardo-Pina; Jörn Germer; Ricardo Suay-Cortés,"This work addresses a practical barrier in smart greenhouse operations: although IoT platforms provide telemetry and dashboards, growers often lack direct, operational access to AI capabilities that can convert sensor streams into actionable decisions and bounded automated interventions. We propose an AI-driven, layer-based IoT architecture integrated with an Agent-Based Service Architecture (ASA) that orchestrates specialized agents to move from telemetry to decisions. The ASA comprises: (S1) a conversational Chat-Agent grounded via Retrieval-Augmented Generation (RAG) over standard operating procedures and local context; (S2-IoT) a telemetry analysis service that computes agronomic indicators and triggers bounded actuation; and (S2-E) an incident/emergency assessment service that recommends responses and can trigger bounded actions when enabled by the operator . Crucially, automated actions are executed only when they satisfy predefined operating conditions and remain consistent with operator-defined safety policies (stage-dependent thresholds, validation gates, and conflict-resolution rules). The services are orchestrated through auditable low-code workflows (n8n in the cloud and raspberrypi/Home Assistant at the edge) and include an edge-first offline fallback when cloud orchestration is unavailable. The system is deployed and validated in a 50 m 2 controlled-environment hydroponic greenhouse cultivating industrial hemp. For conversational support, GPT-5.2 answers 38/40 domain questions correctly (95.0%), outperforming GPT-4o-Mini (32/40; 80.0%), with ROUGE-L=0.272, BLEU-4=3.821, and BERTScore=0.872. S2-IoT estimates daily light integral (DLI) with MAE=0.005 and RMSE=0.008 mol m − 2 d − 1 over 13 evaluated days. S2-E attains 0.81 accuracy and 0.97 stability over 36 emergency test cases status (OK/WARNING/ALARM). Overall, results indicate that agent-orchestrated LLM-RAG services can provide growers with direct AI-enabled operational functions—monitoring, decision support, and policy-compliant actuation—within IoT greenhouse workflows. Further multi-site and multi-season evaluation is planned as future work."
6.0,Generative agents in the streets: Exploring the use of Large Language Models (LLMs) in collecting urban perceptions,2026-02-24,2026,3,Computers in Human Behavior Artificial Humans,S3b_theory_of_mind;S6_evidence,2,memory;retriev,https://doi.org/10.1016/j.chbah.2026.100277,Deepank Verma; Olaf Mumm; Vanessa Miriam Carlow,"Evaluating the surroundings to gain understanding, frame perspectives, and anticipate behavioral reactions is an inherent human trait. However, these continuous encounters are diverse and complex, posing challenges to their study and experimentation. Researchers have been able to isolate environmental features and study their effect on human perception and behavior. However, research attempts to replicate and study human behaviors with proxies, such as by integrating virtual mediums and interviews, have been inconsistent. Large language models (LLMs) have recently been unveiled as capable of contextual understanding and semantic reasoning. These models have been trained on large amounts of text and have evolved to mimic believable human behavior. This study explores the current advancements in Generative agents powered by LLMs with the help of perceptual experiments. The experiment employs Generative agents to interact with the urban environments using street view images to plan their journey toward specific goals. The agents are given virtual personalities, which make them distinguishable. They are also provided a memory database to store their thoughts and essential visual information and retrieve it when needed to plan their movement. Since LLMs do not possess embodiment, nor have access to the visual realm, and lack a sense of motion or direction, we designed movement and visual modules that help agents gain an overall understanding of surroundings. The agents are further employed to rate the surroundings they encounter based on their perceived sense of safety and liveliness. As these agents store details in their memory, we query the findings to get details regarding their thought processes. Overall, this study experiments with current AI developments and their potential in simulated human behavior in urban environments."
6.0,"Identity-Bound Governance Under Execution Uncertainty An Accountability Proof Block for LLM Agent Persistent Halts, with Cryptographic Implementation and Cross-Model Calibration",2026-05-13,2026,2,Zenodo (CERN European Organization for Nuclear Research),S4_revision,1,uncertain;calibrat,https://doi.org/10.5281/zenodo.20157139,Marcelo Patricio Fernandez,"We introduce the Accountability Proof Block (APB), a cryptographic primitive for identity-bound governance of LLM agent persistent halts. When an agent governed by the ACP+IML+RAM stack triggers a persistent HALT, the APB records a signed triple (E_s, D_h, σ_h) binding the halt evidence, human decision, and principal identity via ed25519 signatures and RFC 8785 canonical serialization. We prove four theorems: (T8.1) Governance Completeness — every persistent halt resolves via RESUME or APB; (T8.2) Non-Repudiability — no valid APB can be repudiated post-issuance; (T8.3) Impossibility of Anonymous Re-Authorization — no RESUME is possible without a verifiable principal identity; (T8.4) Finite-Time APB Construction Termination. We extend the framework to k-of-n multi-principal threshold governance (Proposition 8.5, Byzantine resistance). Empirical validation across 6 LLM architectures (3.2B–20B parameters): 3,812 halt events with 100% resolution coverage, 1,800 adversarial APBs with 100% detection rate, cross-model drift threshold calibration revealing architecture-specific T* values and the drift-floor effect (insensitivity to temperature for fast-drifting models). Infrastructure fault injection over 5 failure modes confirms 100% correct APB handling under adverse conditions. Paper 8 of the Agent Governance Series."
6.0,Benefits of Using LLM for Long-Term Planning with Distilled Subtask Model Compared to End-to-End Reinforcement Learning in the MiniGrid Simulator,2026-05-01,2026,1,Electronics,S5_learning,1,reinforcement;reward,https://doi.org/10.3390/electronics15091921,Aleksandar Pluskoski; Igor Ciganović; Miloš Jovanović,"Policy learning under delayed reward conditions remains a significant challenge for end-to-end reinforcement learning (RL) agents. The difficulty increases for problems that require long-term planning and the execution of multiple dependent subtasks. As a result, solutions based on a single monolithic policy often suffer from unstable training. One possible solution to this problem could be to delegate the long-term planning to a separate model. This paper presents an implementation comprising two models: a large language model (LLM) for long-term planning and an execution model that solves subtasks. The execution model was trained via distillation from multiple teacher models trained with RL on individual tasks. The results presented in this paper demonstrate the benefits of this approach. By delegating long-term planning to the LLM, the agent can solve more complex problems than end-to-end agents trained with the proximal policy optimization (PPO) algorithm."
6.0,Toward a unified agentic framework for regime-aware portfolio optimization with LLM signals,2026-03-09,2026,0,International Journal of Data Science and Analytics,S4_revision,1,uncertain;reinforcement;benchmark;evaluation,https://doi.org/10.1007/s41060-026-01066-0,Lamukanyani Alson Mantshimuli; John Weirstrass Muteba Mwamba,"Abstract Most portfolio optimization frameworks assume static objectives and constraints, making them fragile under regime shifts, transaction frictions, and evolving information. Existing LLM-based methods focus on signal generation without governing execution or constraint elasticity, while reinforcement learning approaches often lack transparency and cost discipline. This lack of a unified, interpretable architecture hinders adaptability and accountability during live rebalancing. We address this gap by introducing an agentic portfolio optimization framework that integrates regime-aware convex optimization, LLM-derived sentiment and uncertainty features, and a constrained reinforcement learning controller in a closed loop. The agent senses market and news data, infers regimes, and dynamically adjusts objectives, risk budgets, and position limits, while enforcing friction-aware execution through Sharpe-gated trade activation, partial rebalancing, and turnover budgeting. In a 50-stock S & P 500 portfolio tested under walk-forward evaluation (2021–2025 Q1), agentic portfolios consistently outperform non-agentic benchmarks, with Sharpe ratio gains of up to +0.373 (NSGA-3), persisting net of transaction costs and alongside lower turnover. These results highlight the value of combining forward-looking signals, regime-conditioned intent, and disciplined execution within a unified transparent, adaptive agentic architecture. Future research should explore multi-asset extensions, richer textual and alternative data for regime inference, explainability metrics for LLM-driven signals, and hybrid architectures blending deterministic control with selective policy learning for extreme market conditions."
5.5,Chatlaw: A Multi-Agent Legal Assistant based on a Role-Aligned Mixture-of-Experts Architecture,2026-05-01,2026,94,Fundamental Research,S6_evidence,2,retriev;benchmark;evaluation,https://doi.org/10.1016/j.fmre.2026.03.026,Jiaxi Cui; Munan Ning; Zongjian Li,"Artificial Intelligence (AI) holds great potential in legal services, yet Large Language Models (LLMs) face two major challenges: limited knowledge of the Chinese legal system and vulnerability to hallucinations. To address these issues, we present Chatlaw, a multi-agent legal assistant. Chatlaw’s framework is designed to emulate the Standard Operating Procedures (SOP) of real law firms, where different roles (e.g., assistant, researcher, senior lawyer) collaborate on a case. To computationally mirror this collaborative structure, we developed a novel Role-Aligned Mixture-of-Experts (RA-MoE) architecture. In this system, the internal ""experts"" are specifically trained to align with the distinct tasks of each agent role (e.g., inquiry, analysis, drafting). These specialized agents (Legal Assistant, Researcher, etc.) then form the collaborative framework. When they interact with users, retrieve legal knowledge, analyze case details, or generate reliable consultations, the RA-MoE architecture intelligently routes their computations to the corresponding dedicated expert, ensuring each step is handled by the most qualified parameters. In evaluations, Chatlaw surpasses general-purpose AI models, including GPT-4, achieving a 7.73% improvement in accuracy on the LawBench benchmark and an 11-point higher score on the Unified Qualification Exam for Legal Professionals. Real-case studies and expert assessments further confirm its robustness. Chatlaw enhances the accessibility and reliability of legal services, advancing the provision of legal support to the public. Chatlaw is an advanced AI legal assistant that improves the accuracy and reliability of legal services. It integrates a high-quality legal dataset, a Role-Aligned Mixture-of-Experts (RA-MoE) architecture, and a multi-agent system to provide precise, case-specific legal advice. By emulating real law firm workflows, it reduces errors and outperforms general AI models like GPT-4, achieving better results in legal benchmarks and real-world evaluations. Chatlaw makes legal services more accessible, marking a significant step forward in AI for law."
5.5,AgenticPay: A Multi-Agent LLM Negotiation System for Buyer-Seller Transactions,2026-02-05,2026,1,arXiv (Cornell University),S7_eval,1,state;long-horizon;benchmark,https://doi.org/10.48550/arxiv.2602.06008,Xianyang Liu; Shangding Gu; Dawn Song,"Large language model (LLM)-based agents are increasingly expected to negotiate, coordinate, and transact autonomously, yet existing benchmarks lack principled settings for evaluating language-mediated economic interaction among multiple agents. We introduce AgenticPay, a benchmark and simulation framework for multi-agent buyer-seller negotiation driven by natural language. AgenticPay models markets in which buyers and sellers possess private constraints and product-dependent valuations, and must reach agreements through multi-round linguistic negotiation rather than numeric bidding alone. The framework supports a diverse suite of over 110 tasks ranging from bilateral bargaining to many-to-many markets, with structured action extraction and metrics for feasibility, efficiency, and welfare. Benchmarking state-of-the-art proprietary and open-weight LLMs reveals substantial gaps in negotiation performance and highlights challenges in long-horizon strategic reasoning, establishing AgenticPay as a foundation for studying agentic commerce and language-based market interaction. Code and dataset are available at the link: https://github.com/SafeRL-Lab/AgenticPay."
5.5,PersonaTree: Structured Lifecycle Memory for Person Understanding in LLM Agents,2026-06-03,2026,0,arXiv (Cornell University),S4_revision,1,memory;retriev;benchmark,https://arxiv.org/abs/2606.04780,Yubo Hou; Jingwei Song; Hongbo Zhang,"Persistent LLM agents require memory representations that make the formation of person understanding explicit across long term interaction. Existing agent memory methods emphasize information retention and retrieval, yet give limited account of how accumulated interaction evidence is abstracted into person understanding. We view this process as schema formation, where situated evidence is abstracted into reusable patterns and stable person level claims. We introduce PersonaTree, a structured lifecycle memory framework that realizes this view as a three level persona tree with explicit support paths from evidence to claims. PersonaTree maintains the tree through conservative writing, confidence guided consolidation, and query conditioned path retrieval, returning only the evidence depth required by each query. Across six person understanding and persistent memory benchmarks with three answer backbones, PersonaTree ranks first in 12 of 18 compact scores and reaches the top two in 16 settings. Ablations show that hierarchy improves abstract person understanding on KnowMe, while support path retrieval improves RealPref alignment under a comparable context budget."
5.5,Graph Engineering in the Era of LLM Agents: From Individual Intelligence to System Intelligence,2026-08-21,2026,0,arXiv (Cornell University),S4_revision,1,state;long-horizon;tool,https://arxiv.org/abs/2608.21156,Yuyuan Feng; Zhiyi Xiang; Chaobin Yang,"LLMs have evolved from language generators to autonomous agents capable of complex, long-horizon tasks. This evolution has produced paradigms including Prompt Engineering to elicit model capabilities, Context Engineering to manage information access, Harness Engineering to organize external tools and resources, and Loop Engineering to support continual reflection and self-improvement. Yet as tasks grow more complex, individual intelligence faces a fundamental limit: many tasks require heterogeneous expertise, interdependent subtasks, parallel execution, independent verification, and persistent state, exceeding any single agent's organizational capacity. Augmenting one agent's capabilities or context cannot resolve this architectural mismatch; intelligence must instead be distributed across specialized agents and organized at the system level. We call this System Intelligence: an agent system's ability to organize and coordinate multiple intelligent components into a coherent, adaptive whole pursuing a shared objective. Achieving it requires more than adding agents; it demands explicit structures to organize work, coordinate heterogeneous agents, and maintain evolving execution states. We introduce Graph Engineering, an emerging paradigm for next-generation agent systems. Unlike prior paradigms that mainly optimize individual interactions or agent-level behavior, Graph Engineering constructs explicit, dynamic, evolving graph structures representing tasks, agents, and system states. These abstractions provide a unified foundation for organizing complex objectives, orchestrating heterogeneous agents, modeling system dynamics, and enabling scalable agent evolution. We systematically review the principles, methodologies, and applications of Graph Engineering for LLM agents. Related papers, open-source data, and projects are collected at https://github.com/DEEP-JLU/Awesome-Graph-Engineering."
5.5,Compute Allocation for Reasoning-Intensive Retrieval Agents,2026-03-15,2026,0,arXiv (Cornell University),S6_evidence,1,memory;retriev;benchmark,http://arxiv.org/abs/2603.14635,Sreeja Apparaju; Nilesh Gupta,"As agents operate over long horizons, their memory stores grow continuously, making retrieval critical to accessing relevant information. Many agent queries require reasoning-intensive retrieval, where the connection between query and relevant documents is implicit and requires inference to bridge. LLM-augmented pipelines address this through query expansion and candidate re-ranking, but introduce significant inference costs. We study computation allocation in reasoning-intensive retrieval pipelines using the BRIGHT benchmark and Gemini 2.5 model family. We vary model capacity, inference-time thinking, and re-ranking depth across query expansion and re-ranking stages. We find that re-ranking benefits substantially from stronger models (+7.5 NDCG@10) and deeper candidate pools (+21% from $k$=10 to 100), while query expansion shows diminishing returns beyond lightweight models (+1.1 NDCG@10 from weak to strong). Inference-time thinking provides minimal improvement at either stage. These results suggest that compute should be concentrated on re-ranking rather than distributed uniformly across pipeline stages."
5.0,"Prompt Injection Attacks in Large Language Models and AI Agent Systems: A Comprehensive Review of Vulnerabilities, Attack Vectors, and Defense Mechanisms",2026-01-07,2026,32,Information,S7_eval,2,retriev;tool,https://doi.org/10.3390/info17010054,Saidakhror Gulyamov; Saidakhror Gulyamov; Said Saidakhrarovich Gulyamov,"Large language models (LLMs) have rapidly transformed artificial intelligence applications across industries, yet their integration into production systems has unveiled critical security vulnerabilities, chief among them prompt injection attacks. This comprehensive review synthesizes research from 2023 to 2025, analyzing 45 key sources, industry security reports, and documented real-world exploits. We examine the taxonomy of prompt injection techniques, including direct jailbreaking and indirect injection through external content. The rise of AI agent systems and the Model Context Protocol (MCP) has dramatically expanded attack surfaces, introducing vulnerabilities such as tool poisoning and credential theft. We document critical incidents including GitHub Copilot’s CVE-2025-53773 remote code execution vulnerability (CVSS 9.6) and ChatGPT’s Windows license key exposure. Research demonstrates that just five carefully crafted documents can manipulate AI responses 90% of the time through Retrieval-Augmented Generation (RAG) poisoning. We propose PALADIN, a defense-in-depth framework implementing five protective layers. This review provides actionable mitigation strategies based on OWASP Top 10 for LLM Applications 2025, identifies fundamental limitations including the stochastic nature problem and alignment paradox, and proposes research directions for architecturally secure AI systems. Our analysis reveals that prompt injection represents a fundamental architectural vulnerability requiring defense-in-depth approaches rather than singular solutions."
5.0,"Governing Evolving Memory in LLM Agents: Risks, Mechanisms, and the Stability and Safety Governed Memory (SSGM) Framework",2026-03-12,2026,6,arXiv (Cornell University),S3_representation,1,memory;retriev,https://doi.org/10.48550/arxiv.2603.11768,Chingkwun Lam; Jiaxin Li; Lingfei Zhang,"Long-term memory has emerged as a foundational component of autonomous Large Language Model (LLM) agents, enabling continuous adaptation, lifelong multimodal learning, and sophisticated reasoning. However, as memory systems transition from static retrieval databases to dynamic, agentic mechanisms, critical concerns regarding memory governance, semantic drift, and privacy vulnerabilities have surfaced. While recent surveys have focused extensively on memory retrieval efficiency, they largely overlook the emergent risks of memory corruption in highly dynamic environments. To address these emerging challenges, we propose the Stability and Safety-Governed Memory (SSGM) framework, a conceptual governance architecture. SSGM decouples memory evolution from execution by enforcing consistency verification, temporal decay modeling, and dynamic access control prior to any memory consolidation. Through formal analysis and architectural decomposition, we show how SSGM can mitigate topology-induced knowledge leakage where sensitive contexts are solidified into long-term storage, and help prevent semantic drift where knowledge degrades through iterative summarization. Ultimately, this work provides a comprehensive taxonomy of memory corruption risks and establishes a robust governance paradigm for deploying safe, persistent, and reliable agentic memory systems."
5.0,Beyond static responses: multi-agent LLM systems as a new paradigm for social science research,2026-09-02,2026,2,Humanities and Social Sciences Communications,S3b_theory_of_mind;S4_revision;S7_eval,3,tool;evaluation,https://doi.org/10.1057/s41599-026-08832-2,Jennifer Haase; Sebastian Pokutta,"Abstract As large language models (LLMs) transition from static tools to fully agentic systems, their potential for transforming social science research is well recognized. This paper introduces a structured framework for understanding the diverse applications of agentic LLM systems, ranging from simple data processors to complex, multi-agent systems capable of simulating emergent social dynamics. By mapping this developmental continuum across six levels, the paper clarifies the technical and methodological boundaries between different agentic architectures, surveying current capabilities and future potential. It highlights how lower-tier systems streamline conventional tasks like text classification and data annotation, while higher-tier systems enable new forms of inquiry, including the study of group dynamics, norm formation, and large-scale social processes. However, these advancements also raise challenges around reproducibility, ethical oversight, and emergent biases. The paper critically examines these concerns, arguing for sound validation methods, interdisciplinary collaboration, and standardized evaluation metrics. It argues that while agentic LLM systems offer considerable potential for the social sciences, using them responsibly will require careful, context-sensitive deployment and ongoing methodological refinement. The paper concludes with a call for future research that balances technical innovation with ethical responsibility, working toward agentic systems that not only replicate but also extend social science methodology."
5.0,"Toward Personalized LLM-Powered Agents: Foundations, Evaluation, and Future Directions",2026-02-26,2026,0,arXiv (Cornell University),S4_revision,1,memory;tool;benchmark;evaluation,http://arxiv.org/abs/2602.22680,Yue Xu; Qian Chen; Zizhan Ma,"Large language models have enabled agentic systems that reason, plan, and interact with tools and environments to accomplish complex tasks. As these agents operate over extended interaction horizons, their effectiveness increasingly depends on adapting behavior to individual users and maintaining continuity across interactions, giving rise to personalized LLM-powered agents (PLAs). In such long-term, user-dependent settings, personalization permeates the entire decision pipeline rather than remaining confined to surface-level response generation. This survey provides a capability-oriented review of personalized LLM-powered agents. Existing work is organized around four interdependent capabilities: profile modeling, memory, planning, and action execution. Using this taxonomy, representative methods are synthesized and analyzed to illustrate how user signals are represented, propagated, and utilized across the agent pipeline, highlighting cross-component interactions and recurring design challenges. Evaluation metrics and benchmarking paradigms tailored to personalized agents are further examined, along with application scenarios ranging from conversational assistants to domain-specific expert systems. By clarifying the design space of personalization in agent systems, this survey provides a structured foundation for developing more user-aligned, adaptive, and deployable LLM-powered agents."
5.0,"NeuSymMS: A Hybrid Neuro-Symbolic Memory System for Persistent, Self-Curating LLM Agents",2026-05-17,2026,0,arXiv (Cornell University),S4_revision,1,memory;retriev,https://arxiv.org/abs/2605.17596,Mujahid Sultan; Sri Thuraisamy; Daya Rajaratnam,"We present NeuSymMS, an adaptive memory system that enables large language model (LLM) agents to learn, remember, and reason about users across sessions via a hybrid neuro-symbolic architecture. NeuSymMS couples neural fact extraction from unstructured dialogue using LLMs and a CLIPS-based expert system that classifies, deduplicates, and reconciles facts under explicit lifecycle rules. The system represents knowledge as subject-relation-value triples stored in relational database management system. It supports user/agents/agent-to-agent scoping, and implements a dual-horizon (short-term and long-term) memory model. IT leverages access-based promotion and time-based pruning of the memory on both horizpons. NeuSymMS maintains continuity of memory while avoiding context-window bloat and cross-entity contamination. We argue that this architecture offers a practical path to trustworthy, auditable memory for production agentic systems and discuss its novelty relative to log retrieval, summarization, and key-value approaches."
5.0,EvoArena: Tracking Memory Evolution for Robust LLM Agents in Dynamic Environments,2026-06-11,2026,0,arXiv (Cornell University),S4_revision,1,state;memory;benchmark;evaluation,https://arxiv.org/abs/2606.13681,Jundong Xu; Qingchuan Li; Jiaying Wu,"Large language model (LLM) agents have achieved strong performance on a wide range of benchmarks, yet most evaluations assume static environments. In contrast, real-world deployment is inherently dynamic, requiring agents to continually align their knowledge, skills, and behavior with changing environments and updated task conditions. To address this gap, we introduce EvoArena, a benchmark suite that models environment changes as sequences of progressive updates across terminal, software, and social domains. We further propose EvoMem, a patch-based memory paradigm that records memory evolution as structured update histories, enabling agents to reason about environmental evolution through changes in their memory. Experiments show that current agents struggle on EvoArena, achieving an average accuracy of 39.6% across evolving terminal, software, and social-preference domains. EvoMem consistently improves performance, yielding an average gain of 1.5% on EvoArena and also improving standard benchmarks such as GAIA and LoCoMo by 6.1% and 4.8%. Beyond individual tasks, EvoMem further improves chain-level accuracy by 3.7% on EvoArena, where success requires completing a consecutive sequence of related evolutionary subtasks. Mechanistic analysis shows that EvoMem improves evidence capture in the memory, indicating better preservation of complete evolving environment states. Our results highlight the importance of modeling evolution in both evaluation and memory for reliable agent deployment."
4.5,From language to action: a review of large language models as autonomous agents and tool users,2026-01-06,2026,36,Artificial Intelligence Review,S3_representation,1,memory;tool;benchmark,https://doi.org/10.1007/s10462-025-11471-9,Sadia Sultana Chowa; Riasad Alvi; S M Asif Ur Rahman,"Abstract The pursuit of human-level artificial intelligence (AI) has significantly advanced the development of autonomous agents and Large Language Models (LLMs). LLMs are now widely utilized as decision-making agents for their ability to interpret instructions, manage sequential tasks, and adapt through feedback. This review examines recent developments in employing LLMs as autonomous agents and tool users and comprises seven research questions. We only used the papers published between 2023 and 2025 in conferences of the A* and A-ranked and Q1 journals. A structured analysis of the LLM agents’ architectural design principles, dividing their applications into single-agent and multi-agent systems, and strategies for integrating external tools is presented. In addition, the cognitive mechanisms of LLMs, including reasoning, planning, and memory, and the impact of prompting methods and fine-tuning procedures on agent performance are also investigated. Furthermore, we have evaluated current benchmarks and assessment protocols and provided an analysis of 68 publicly available datasets to assess the performance of LLM-based agents in various tasks. In conducting this review, we have identified critical findings on verifiable reasoning of LLMs, the capacity for self-improvement, and the personalization of LLM-based agents. Finally, we have discussed ten future research directions to overcome these gaps."
4.5,EvoMDT: a self-evolving multi-agent system for structured clinical decision-making in multi-cancer,2026-01-07,2026,12,npj Digital Medicine,S4_revision,1,retriev;benchmark;evaluation,https://doi.org/10.1038/s41746-025-02304-8,Qicai Liu; Zhichao Hu; Tao Huang,"Multidisciplinary tumor boards (MDTs) are central to cancer care but remain constrained by scarce experts and variable decision quality. EvoMDT employs a self-evolution loop that updates prompts, consensus weights, and retrieval scope based on expert feedback and outcome signals, improving robustness without sacrificing traceability. This matters clinically because MDT workloads and evidence shift over time, requiring adaptive yet auditable decision support. Agents perform domain-specific inference over lesion-level clinical data with structured knowledge retrieval; a consensus protocol resolves conflicts and generates traceable, evidence-linked recommendations. Evaluation spanned six public oncology QA benchmarks and four real-world datasets (breast, liver, lung, lymphoma), followed by single-blind physician assessment. Quantitative metrics (ROUGE, BERTScore) and automated safety checks assessed factuality and guideline concordance, while clinicians rated clinical appropriateness and usability. EvoMDT outperformed frontier Large Language Models (LLMs) baselines (e.g., Llama-3-70B, Claude-3, Med-PaLM 2), improving guideline concordance and semantic alignment with expert plans (BERTScore 0.62-0.68) and reducing safety violations. In physician review, EvoMDT achieved decision quality comparable to human MDTs while shortening response time by 30-40%. These results position EvoMDT as an interpretable, evidence-traceable framework that operationalizes AI reasoning for multidisciplinary oncology practice and offers a scalable foundation for trustworthy, lesion-level precision cancer care."
4.5,Designing an Architecture of a Multi-Agentic AI-Powered Virtual Assistant Using LLMs and RAG for a Medical Clinic,2026-01-12,2026,5,Electronics,S6_evidence,1,retriev;tool;evaluation,https://doi.org/10.3390/electronics15020334,Andreea-Maria Tanasă; Simona‐Vasilica Oprea; Adela BÂRA,"This paper presents the design, implementation and evaluation of an agentic virtual assistant (VA) for a medical clinic, combining large language models (LLMs) with retrieval-augmented generation (RAG) technology and multi-agent artificial intelligence (AI) frameworks to enhance reliability, clinical accuracy and explainability. The assistant has multiple functionalities and is built around an orchestrator architecture in which a central agent dynamically routes user queries to specialized tools for retrieval-augmented question answering (Q&A), document interpretation and appointment scheduling. The implementation combines LangChain and LangGraph with interactive visualizations to track reasoning steps, prompts using Gemini 2.5 Flash defines tool usage and strict formatting rules, maintaining reliability and mitigating hallucinations. Prompt engineering has an important role in the implementation and thus, it is designed to assist the patient in the human–computer interaction. Evaluation through qualitative and quantitative metrics, including ROUGE, BLEU, LLM-as-a-judge and sentiment analysis, confirmed that the multi-agent architecture enhances interpretability, accuracy and context-aware performance. Evaluation shows that the multi-agent architecture improves reliability, interpretability and alignment with medical requirements, supporting diverse clinical tasks. Furthermore, the evaluation shows that Gemini 2.5 Flash combined with clinic-specific RAG significantly improves response quality, grounding and coherence compared with earlier models. SBERT analyses confirm strong semantic alignment across configurations, while LLM-as-a-judge scores highlight the superior relevance and completeness of the 2.5 RAG setup. Although some limitations remain, the updated system provides a more reliable and context-aware solution for clinical question answering."
4.5,TopoMAS: Large Language Model Driven Topological Materials Multi‐Agent System,2026-01-18,2026,3,Materials Genome Engineering Advances,S4_revision,1,retriev;benchmark;evaluation,https://doi.org/10.1002/mgea.70045,Baohua Zhang; Xin Li; Huangchao Xu,"ABTRACT The discovery of topological materials is severely hampered by fragmented research workflows that cause information loss, inconsistent reasoning, and frequent computational failures. To overcome these barriers, we present TopoMAS, an interactive multi‐agent framework that unifies the entire discovery pipeline through human–AI collaborative intelligence. TopoMAS seamlessly integrates natural language processing, knowledge retrieval from literature and databases, crystal structure generation, and automated first‐principles validation. At its core, is a multi‐level reasoning and coordination mechanism coupled with a self‐refining knowledge graph. This architecture enhances query understanding and ensures computational robustness by adaptively allocating tasks, monitoring execution, and recovering from failures. In collaboration with human experts, TopoMAS has accelerated the identification of candidate topological phases and successfully guided the discovery of new materials. Benchmark evaluations show that TopoMAS's coordinated intelligence enables smaller, more efficient models to rival or even surpass the performance of substantially larger counterparts at a fraction of the computational cost. Ultimately, TopoMAS offers not only a powerful accelerator for materials research but also a transferable blueprint for building next‐generation, AI‐augmented discovery platforms across scientific disciplines."
4.5,TCM-Agent: Advancing network pharmacology and herbal medicine discovery with LLM-based multi-agent systems,2026-02-10,2026,3,Journal of Pharmaceutical Analysis,S6_evidence,1,retriev;benchmark;evaluation,https://doi.org/10.1016/j.jpha.2026.101581,Xiting Wang; Yuanrong Wang; Wenqing Dong,"Network pharmacology has emerged as a pivotal approach for deciphering the complex ""multi-component, multi-target"" mechanisms underlying traditional Chinese medicine (TCM). However, despite extensive research efforts, a comprehensive and intelligent automated analytical framework remains elusive. Large language model (LLM)-based intelligent agent systems demonstrate robust capabilities in semantic understanding, logical inference, and task orchestration. In this study, we present the first LLM-powered multi-agent system specifically designed for network pharmacology and herbal medicine research, namely TCM-Agent. The system demonstrates core capabilities including autonomous knowledge reasoning, data analysis, interactive visualization, as well as literature retrieval and validation. Benchmark evaluations across 100 validated TCM studies demonstrated that the TCM-Agent demonstrated competitive performance in answer accuracy, literature retrieval precision, and computational efficiency. Crucially, the TCM-Agent system exhibited robust and high performance across evaluated foundation model platforms (DeepSeek-v3, Qwen-plus, and GLM-4-plus). Furthermore, no significant differences were observed across the various foundation model platforms, indicating the system's adaptability and stability when integrated with different LLM. These findings establish TCM-Agent as a robust system that provides an advanced framework, facilitating standardization, intelligent transformation, and evidence-based methodologies in network pharmacology and herbal medicine research. Consequently, TCM-Agent enhances the intelligent analysis of TCM formulas, aids in bioactive compound discovery, and establishes foundational infrastructure for next-generation network pharmacology, thereby advancing research in the field."
4.5,SoK: Security of Autonomous LLM Agents in Agentic Commerce,2026-04-15,2026,0,arXiv (Cornell University),S4_revision,1,tool;benchmark;financ,https://arxiv.org/abs/2604.15367,Qian'ang Mao; Jiaxin Wang; Ya Liu,"Autonomous large language model (LLM) agents such as OpenClaw are pushing agentic commerce from human-supervised assistance toward machine actors that can negotiate, purchase services, manage digital assets, and execute transactions across on-chain and off-chain environments. Protocols such as the Trustless Agents standard (ERC-8004), Agent Payments Protocol (AP2), OKX Agent Payments Protocol (APP), the HTTP 402-based payment protocol (x402), Agent Commerce Protocol (ACP), the Agentic Commerce standard (ERC-8183), and Machine Payments Protocol (MPP) enable this transition, but they also create an attack surface that existing security frameworks do not capture well. This Systematization of Knowledge (SoK) develops a unified security framework for autonomous LLM agents in commerce and finance. We organize threats along five dimensions: agent integrity, transaction authorization, inter-agent trust, market manipulation, and regulatory compliance. From a systematically curated public corpus of academic papers, protocol documents, industry reports, and incident evidence, we derive 12 cross-layer attack vectors and show how failures propagate from reasoning and tooling layers into custody, settlement, market harm, and compliance exposure. We then propose a layered defense architecture addressing authorization gaps left by current agent-payment protocols. Overall, our analysis shows that securing agentic commerce is inherently a cross-layer problem that requires coordinated controls across LLM safety, protocol design, identity, market structure, and regulation. We conclude with a research roadmap and a benchmark agenda for secure autonomous commerce."
